title,author,publicationName,cover_date,scopus_id,cited_by_count,open_access
Xorbits: Automating Operator Tiling for Distributed Data Science,Lu W.,Proceedings - International Conference on Data Engineering,2024-01-01,SCOPUS_ID:85200438356,0,False
Minimum viable governance for data science initiatives,Mathur S.,Research Handbook on the Governance of Projects,2023-09-15,SCOPUS_ID:85175127483,0,False
Application of artificial intelligence and data science across domains: A perspective study,Kavitha R.K.,Handbook of Research on Data Science and Cybersecurity Innovations in Industry 4.0 Technologies,2023-09-21,SCOPUS_ID:85174429971,1,False
"7th IFIP TC 12 International Conference on Computational Intelligence in Data Science, ICCIDS 2024",,IFIP Advances in Information and Communication Technology,2024-01-01,SCOPUS_ID:85207683963,0,False
Use of Digital Tools Contributing to the Digital Transition in Engineering and Data Science Courses,Cardoso A.,Lecture Notes in Networks and Systems,2024-01-01,SCOPUS_ID:85199153567,0,False
"Correction: Social Media Impact on the ‘Cosmos’ Blockchain Ecosystem: State and Prospect (Data Science Journal, 23(1): 8. https://doi.org/10.5334/dsj-2024-008)",Pavlyshyn I.,Data Science Journal,2024-01-01,SCOPUS_ID:85201641338,0,True
Applications of Data Science and Machine Learning for Combating COVID-19,Tyagi S.,Communications in Computer and Information Science,2024-01-01,SCOPUS_ID:85202170996,0,False
Introduction to data science,Ou G.,Introduction To Data Science,2023-11-24,SCOPUS_ID:85198824494,0,False
"2024 International Conference on Data Science and Its Applications, ICoDSA 2024",,"2024 International Conference on Data Science and Its Applications, ICoDSA 2024",2024-01-01,SCOPUS_ID:85204292090,0,False
Preparing Physicians of the Future: Incorporating Data Science into Medical Education,Shah R.M.,Medical Science Educator,2024-01-01,SCOPUS_ID:85201235133,0,False
How sustainable is “common” data science in terms of power consumption?,Meulemeester B.,Sustainable Computing: Informatics and Systems,2023-04-01,SCOPUS_ID:85149444145,4,True
Rise of big data in the industry 4.0 era and the crucial need for data science in sustainable tourism,Sharma S.,"Impact of Industry 4.0 on Sustainable Tourism: Perspectives, Challenges and Future",2023-11-02,SCOPUS_ID:85176831695,2,False
Data Science: Machine Learning and Multivariate Analysis in Learning Styles,Máiquez D.,Lecture Notes in Networks and Systems,2024-01-01,SCOPUS_ID:85199217712,0,False
Manul: An organized autograding approach to enhance learning and assessment of Data Science students,Monárrez G.B.,"Proceedings - 2024 IEEE International Conference on Advanced Learning Technologies, ICALT 2024",2024-01-01,SCOPUS_ID:85203823030,0,False
Introduction to Data Science and Machine Learning to Support Business Decisions Mini-track,Delen D.,Proceedings of the Annual Hawaii International Conference on System Sciences,2024-01-01,SCOPUS_ID:85199761826,0,False
An E-commerce prediction system for product allocation to bridge the gap between cultural analytics and data science,Singhal S.,Expert Systems,2024-06-01,SCOPUS_ID:85132426179,1,False
The Journal of Financial Data Science,Fabozzi F.A.,Journal of Financial Data Science,2024-01-01,SCOPUS_ID:85187111159,0,False
A study to identify requirements for a workplace learning environment in data science,Fernando C.,"Proceedings - International Research Conference on Smart Computing and Systems Engineering, SCSE 2024",2024-01-01,SCOPUS_ID:85196714605,0,False
Integration of data science with product design towards data-driven design,Liu A.,CIRP Annals,2024-01-01,SCOPUS_ID:85198753145,0,True
"Similar Risk of Kidney Failure among Patients with Blinding Diseases Who Receive Ranibizumab, Aflibercept, and Bevacizumab: An Observational Health Data Sciences and Informatics Network Study",Cai C.X.,Ophthalmology Retina,2024-08-01,SCOPUS_ID:85192197556,2,True
Developing partnerships for academic data science consulting and collaboration units,Huebner M.,Stat,2024-01-01,SCOPUS_ID:85182186548,2,True
A key review on graph data science: The power of graphs in scientific studies,Das R.,Chemometrics and Intelligent Laboratory Systems,2023-09-15,SCOPUS_ID:85163886689,11,False
Engaging elementary students in data science practices,Adisa I.O.,Information and Learning Science,2024-06-05,SCOPUS_ID:85180708261,0,False
"Data science enabled discovery of a highly soluble 2,2′-bipyrimidine anolyte for application in a flow battery",Pancoast A.R.,Chemical Science,2023-11-02,SCOPUS_ID:85178589373,1,True
Detection of Musical Borrowing Using Data Science,Walczak S.,Proceedings of the Association for Information Science and Technology,2023-10-01,SCOPUS_ID:85174533160,1,False
Reclaiming the right to look: making the case for critical visual literacy and data science education,Woods P.J.,Critical Studies in Education,2024-01-01,SCOPUS_ID:85182821760,1,True
Claiming Universal Epistemic Authority - Relational Boundary Work and the Academic Institutionalization of Data Science,Prietl B.,Swiss Journal of Sociology,2023-11-01,SCOPUS_ID:85176766652,0,True
A modular inquiry-based semester theme that integrates data science education and bioinformatics in protein structure function courses,Amtul Z.,FEMS Microbiology Letters,2024-01-01,SCOPUS_ID:85199711776,1,True
"Pricing model, engagement model and firm performance: evidence from Indian data science industry",Jhamb D.,Benchmarking,2024-11-14,SCOPUS_ID:85166755402,1,False
"Proceedings - 2024 7th International Women in Data Science Conference at Prince Sultan University, WiDS-PSU 2024",,"Proceedings - 2024 7th International Women in Data Science Conference at Prince Sultan University, WiDS-PSU 2024",2024-01-01,SCOPUS_ID:85198622223,0,False
"A Staged Framework for Computer Vision Education: Integrating AI, Data Science, and Computational Thinking",Jeon I.S.,Applied Sciences (Switzerland),2024-11-01,SCOPUS_ID:85208538577,0,True
Toward a more ethical future of artificial intelligence and data science,Shafik W.,The Ethical Frontier of AI and Data Analysis,2024-03-04,SCOPUS_ID:85189603175,8,False
Industrial Control Systems for Cyber-Security Networks in Data Science,Addimulam S.C.,International Journal of Intelligent Systems and Applications in Engineering,2024-01-01,SCOPUS_ID:85181454028,2,False
Privacy-Enhancing Technologies in Biomedical Data Science,Cho H.,Annual Review of Biomedical Data Science,2024-08-23,SCOPUS_ID:85202059904,0,True
Analysis of Data Science and AI-enabled 6G Wireless Communication Networks,Nancharaiah B.,Radioelectronics and Communications Systems,2023-05-01,SCOPUS_ID:85196093465,1,False
Preface: First International Conference on Applied Data Science and Smart Systems,,AIP Conference Proceedings,2023-12-05,SCOPUS_ID:85181565443,0,False
"4th International Conference on Data Science and Applications, ICDSA 2023",,Lecture Notes in Networks and Systems,2024-01-01,SCOPUS_ID:85188001837,0,False
"German Medical Data Sciences: Science, Close to People - Proceedings of the 68th Annual Meeting of the German",,Studies in Health Technology and Informatics,2023-09-12,SCOPUS_ID:85175549608,0,False
Boosting Performance in Data Science Competition Using Topic-Driven Analytics: Evidence from Recommendation System Design on Kaggle,Li L.,IEEE Transactions on Engineering Management,2024-01-01,SCOPUS_ID:85137584019,1,False
Applying Data Science in Computer Vision: Detection of Malignant and Benign Cancer Tumors,Samonte M.J.C.,"Proceedings - 2024 4th International Conference on Big Data Engineering and Education, BDEE 2024",2024-01-01,SCOPUS_ID:85209635104,0,False
Python data science,Borjigin C.,Python Data Science,2023-06-30,SCOPUS_ID:85169517241,1,False
"Ancient Greek Religion Seen Through Data Science – From Biographies of Things and Places to Understanding Ritual, Society and the Imagination of the Divine",Hunziker M.,Journal of Open Humanities Data,2024-01-01,SCOPUS_ID:85182368636,0,True
Foundations of Data Science with Python,Shea J.M.,Foundations of Data Science with Python,2024-01-01,SCOPUS_ID:85195941061,0,False
Assessment-via-Teaching: Exploring an Alternative Assessment Strategy in Undergraduate Introductory Data Science Course,Chen L.K.,SIGCSE 2024 - Proceedings of the 55th ACM Technical Symposium on Computer Science Education,2024-03-14,SCOPUS_ID:85189161792,0,False
"Phobia Detection: A Comprehensive Integration of Data Science, AR/VR, and Electroencephalogram for Enhanced Diagnosis and Therapeutic Intervention",Makote H.,"2024 OPJU International Technology Conference on Smart Computing for Innovation and Advancement in Industry 4.0, OTCON 2024",2024-01-01,SCOPUS_ID:85206943987,0,False
Data science for thermodynamic modeling: Case study for ionic liquid and hydrofluorocarbon refrigerant mixtures,Befort B.J.,Fluid Phase Equilibria,2023-09-01,SCOPUS_ID:85159785393,7,True
ANALYTIC APPROACH OF PREDICTING EMPLOYEE ATTRITION USING DATA SCIENCE TECHNIQUES,Raja R.V.,Journal of Theoretical and Applied Information Technology,2023-05-15,SCOPUS_ID:85163210931,1,False
"BigHPC 2024 - Proceedings of the 2nd Special Track on Big Data and High-Performance Computing, co-located with the 3rd Italian Conference on Big Data and Data Science, ITADATA 2024",,CEUR Workshop Proceedings,2024-01-01,SCOPUS_ID:85207521418,0,False
"Cloud, IoT and Data Science",Younas M.,Information Systems Frontiers,2024-08-01,SCOPUS_ID:85199462781,0,True
What should we teach? A human-centered data science graduate curriculum model design for iField schools,Wu D.,Journal of the Association for Information Science and Technology,2023-06-01,SCOPUS_ID:85127253136,4,False
Data science applications in hydrology,Maneta M.,Hydrological Processes,2023-09-01,SCOPUS_ID:85170213243,0,True
Investigating Student Mistakes in Introductory Data Science Programming,Singh A.,SIGCSE 2024 - Proceedings of the 55th ACM Technical Symposium on Computer Science Education,2024-03-07,SCOPUS_ID:85187553386,1,False
Improving equity in data science: Re-imagining the teaching and learning of data in K-16 classrooms,Tofel-Grehl C.,Improving Equity in Data Science: Re-Imagining the Teaching and Learning of Data in K-16 Classrooms,2024-06-03,SCOPUS_ID:85193530998,0,False
The role of mathematics and statistics in the field of data science and its application,Murali S.,Advanced Mathematical Applications in Data Science,2023-08-24,SCOPUS_ID:85204606234,0,False
Integrated and data Science-informed seabed characterisation for optimised foundation design,O'Neill M.P.,Ocean Engineering,2023-09-15,SCOPUS_ID:85164264996,1,True
Assessing the Impact of Data Sciences and Smart Technologies in Air Conditioning Project Management: A Delphi Method Analysis within the Construction Industry,Ali B.M.,Buildings,2023-10-01,SCOPUS_ID:85175033862,1,True
Data Science and Plant Metabolomics,Kisiel A.,Metabolites,2023-03-01,SCOPUS_ID:85151958450,5,True
Participatory evaluation of the process of co-producing resources for the public on data science and artificial intelligence,Teodorowski P.,Research Involvement and Engagement,2023-12-01,SCOPUS_ID:85168496461,1,True
eTRANSAFE: data science to empower translational safety assessment,Sanz F.,Nature Reviews Drug Discovery,2023-08-01,SCOPUS_ID:85161815073,7,False
"Expression of Concern: Binary Image Classification Using Machine Learning and Deep Quantum Neural Networks (2024 14th International Conference on Cloud Computing, Data Science &amp; Engineering (Confluence) DOI: 10.1109/Confluence60223.2024.10463226)",,"Proceedings of the 14th International Conference on Cloud Computing, Data Science and Engineering, Confluence 2024",2024-01-01,SCOPUS_ID:85206146153,0,False
Data science curriculum in the iField,Zhang Y.,Journal of the Association for Information Science and Technology,2023-06-01,SCOPUS_ID:85135133966,5,True
Africa’s spatial data science landscape in the context of covid-19 pandemic,Hodza P.,GeoJournal,2023-08-01,SCOPUS_ID:85149446835,1,True
Low-code Data Science Tools for Linguistics: Swiss Army Knives or Pretty Black Boxes?,Tyrkkö J.,Linguistics across Disciplinary Borders: The March of Data,2024-01-01,SCOPUS_ID:85189589736,0,False
Integrating Computational Data Science in University Curriculum for the New Generation of Scientists,Renu N.,Higher Education for the Future,2023-07-01,SCOPUS_ID:85165507595,0,False
"The role of mathematics in data science: Methods, algorithms, and computer programs",Singh R.,Advanced Mathematical Applications in Data Science,2023-08-24,SCOPUS_ID:85204633637,0,False
"Fundamentals and Applications Related to Data Science, Machine Learning, and Statistical Processing V: Applications of Machine Learning at Kanadevia Corporation",Umano M.,"Zairyo/Journal of the Society of Materials Science, Japan",2024-11-01,SCOPUS_ID:85209763578,0,True
Challenges in the application of data science,Riesener M.,WT Werkstattstechnik,2024-01-01,SCOPUS_ID:85194703094,0,True
Editorial: Special issue on modern data science and applications,Kong L.,Statistics and its Interface,2024-01-01,SCOPUS_ID:85200373674,0,False
